gen 0 10 0.483264684677124 353.93500630565677 34.93198781864744 307.48231667713856 410.34224718811 307.48231667713856
gen 1 30 1.4025588035583496 322.8215470150319 26.249846600515344 306.668378646168 376.08827441441974 303.4403979395357
gen 2 50 2.3348636627197266 317.31672749972716 25.454618283614003 303.83970020765406 391.21375089874516 302.37116771341937
gen 3 70 3.2913293838500977 316.0113021117928 27.36523481637615 304.4588457499828 398.0237253662048 301.9701762369636
gen 4 90 4.205924034118652 309.862240378176 7.645478329237644 305.64789776954547 332.67198953494653 294.0913130044713
gen 5 110 5.172631025314331 311.23604876185516 8.651251685930198 305.40941501046865 329.8738127613454 273.0952348657375
gen 6 130 6.2233264446258545 307.81636399591093 3.4465103529018073 304.2068604721637 317.09002725096065 271.3006993771493
gen 7 150 7.329623222351074 316.3893930687633 24.325094824408954 305.7950354658528 388.660611287619 270.000121937345
gen 8 170 8.371341228485107 312.30541150009765 10.960942189456562 305.3240162839737 335.31416787967737 269.1669378616463
gen 9 190 9.48587155342102 309.41822001461776 8.215791437011907 303.0427099253063 333.74184129229565 268.51783491361545
gen 10 210 10.523238182067871 332.2707970009511 49.53155782315532 304.7069747812121 475.00756731710277 267.77216583707656
gen 11 230 11.579185485839844 309.40011670019123 10.529105259887885 303.5204779178449 340.77189191028344 267.54534354173995
gen 12 250 12.608341693878174 322.96559358166087 28.383535546194356 302.40712043292854 385.8644900248523 267.41488015546474
gen 13 270 13.627052545547485 311.25033439812563 19.029552732673782 295.7713794142006 367.47262597865813 266.96170910044026
gen 14 290 14.712058067321777 329.10939211989376 32.68196375475581 303.0852554881567 389.664755286041 266.56637978588475
gen 15 310 15.769439697265625 335.45422198407834 52.2819083532722 274.8979681068265 455.43252875717 265.51683150988544
gen 16 330 16.836673498153687 315.28539070737696 17.48024521713731 302.8935923629218 357.4773676987344 265.2897292713768
gen 17 350 17.9593722820282 321.4685835594532 35.16352226840834 304.6955627089925 422.72536242582163 264.7924105308845
gen 18 370 19.01273536682129 312.42047411338183 18.84823204982647 301.5912070832998 368.736178985388 264.2192682199038
gen 19 390 20.06045174598694 332.02953277600125 36.61342375670047 303.3500123755759 414.60050475783714 263.86634407943444
gen 20 410 21.118915557861328 314.0048913865626 10.701678765940967 305.5510778608685 331.6859839870955 263.7036567627802
gen 21 430 22.15407109260559 331.9778573499422 49.39198373493383 284.59426853916875 426.76451474991404 263.4701837659403
gen 22 450 23.186081171035767 347.46943168836606 51.96170209298904 303.7626232935893 456.6299448711464 263.3998117126877
gen 23 470 24.230299949645996 322.4118321880193 24.392465200866546 292.9799827587809 364.59427539061056 262.4996332279134
gen 24 490 25.267990112304688 321.7092672988348 27.823017015233162 301.64394252507975 379.07321388304086 260.9891116164505
gen 25 510 26.344317197799683 336.1532449769852 37.200693953950896 299.55890780391223 408.44238869284965 260.07410481958044
