gen 0 10 2.552539110183716 1767.6849371514568 123.84112936611307 1633.2598498516584 2077.8188202426154 1633.2598498516584
gen 1 80 8.066263914108276 1596.3279040416205 98.55653571913349 1424.027672712377 1761.4870698667742 1424.027672712377
gen 2 150 13.860524892807007 1516.89894547481 116.9327353389734 1320.2597177544924 1713.1956333449848 1320.2597177544924
gen 3 220 18.877634048461914 1549.3535495256478 115.99546740397368 1387.2163124512203 1728.422241399342 1239.8353486615927
gen 4 290 23.575668811798096 1413.1613578448264 126.01455899212846 1139.3043280849301 1565.806872494385 1139.3043280849301
gen 5 360 28.228480339050293 1416.6027869835432 102.72653075941533 1246.763937126638 1595.0237917238612 1120.5875005224455
gen 6 430 32.53084421157837 1439.368328026921 153.70346251868196 1073.5496979756213 1656.5097309218474 1073.5496979756213
gen 7 500 36.533785820007324 1358.600333435497 186.2087254868183 1137.8006834033831 1755.591500324966 1044.2270029191202
gen 8 570 40.432854652404785 1361.3097262138574 114.4602810426718 1090.5811400764437 1513.2185141083742 1027.0162455416673
gen 9 640 44.0222442150116 1312.249805054888 127.45959145088315 1184.370823496734 1585.2780346744628 1010.3984957885352
gen 10 710 47.66077256202698 1345.6891153613199 143.42890084562254 1136.4957694588397 1540.9097251615099 980.3367354813598
gen 11 780 50.896891355514526 1233.6640542000755 160.25212161408936 1047.344591976093 1633.1027726251955 967.9693697287845
gen 12 850 54.16345524787903 1245.746883829936 189.75311174042662 955.4303900359348 1568.068478998299 955.4282983994129
gen 13 920 57.31793022155762 1274.9810996443011 140.15703979560328 1049.5329541244182 1547.5404696015846 951.6102611978444
gen 14 990 60.36828398704529 1240.0665241212366 185.93544262880232 988.135360360727 1598.0493843711752 928.2625736433982
gen 15 1060 63.85903215408325 1286.1403275660214 142.13726483836064 1078.7896682238968 1570.0139925771855 915.5107033764716
gen 16 1130 66.98903608322144 1255.9828348633616 116.35361083336144 1086.7638413703364 1436.8570362214496 895.2155000741348
gen 17 1200 69.83814525604248 1244.335684132548 215.60658069285128 978.995340635801 1786.9399881387646 892.3519869903802
gen 18 1270 72.75612378120422 1287.0128029177988 143.57159765416407 1135.0362570398386 1527.8344609598569 888.6478160539956
gen 19 1340 75.58429789543152 1216.19200855608 142.1702734275111 1067.8893434583813 1480.1654784195312 887.2466940339461
gen 20 1410 78.43862700462341 1328.3265463239231 157.26993788286222 1169.3675221363203 1616.1422226810837 887.2466940339461
gen 21 1480 81.43146347999573 1315.5326841964447 218.96105038372903 995.3536285223703 1675.9471918208455 884.4729001327923
gen 22 1550 84.28507161140442 1182.7123624805074 87.85025428460268 1033.3773695634245 1332.3585097869293 884.4729001327923
gen 23 1620 87.06258630752563 1276.73470528696 178.94207395469962 1078.5753001135322 1558.0422445206884 884.4729001327923
gen 24 1690 89.89805245399475 1310.8391511030193 138.8666899388407 1097.365004321992 1501.2935913106367 884.1208614544316
gen 25 1760 93.1471848487854 1271.996042119989 121.44108866057574 1109.1322999656934 1539.7392861079495 879.6535321849962
gen 26 1830 96.09230613708496 1297.754667993322 120.04604804361092 1135.8144954426768 1508.2634488761644 879.6361619618507
gen 27 1900 98.88729310035706 1265.4302821864064 91.40302896535131 1124.506434832225 1429.9403125468452 879.5581074850916
gen 28 1970 101.70948886871338 1283.3463554539953 157.0466590333791 983.8214168664239 1553.9424269625074 877.2358531323464
gen 29 2040 104.62157368659973 1289.6913456091056 182.4333296663585 1067.2805612696602 1759.6061384940433 875.1764632947913
